epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
16,439.354,1.07621,0.58045,1.1337,0.99846,0.99917,0.995,0.74024,1.01257,0.46044,1.08161,0.002109,0.002109,0.002109
17,466.784,1.06768,0.56148,1.13957,0.99427,0.99914,0.995,0.76016,0.96231,0.44167,1.07027,0.0020496,0.0020496,0.0020496
18,494.329,1.08038,0.55148,1.1449,0.99798,0.99966,0.995,0.7362,0.99967,0.56687,1.08578,0.0019902,0.0019902,0.0019902
19,521.725,1.02506,0.53867,1.11322,0.99729,1,0.995,0.74758,0.97936,0.48815,1.06307,0.0019308,0.0019308,0.0019308
20,549.108,1.06164,0.54113,1.11819,0.9977,0.99965,0.995,0.74121,1.00483,0.43477,1.07103,0.0018714,0.0018714,0.0018714
21,576.435,1.07339,0.53596,1.12754,0.99559,0.99249,0.995,0.76459,0.99065,0.42214,1.07962,0.001812,0.001812,0.001812
22,603.954,1.06228,0.54222,1.1426,0.99592,0.99178,0.99478,0.74758,1.02851,0.4331,1.09678,0.0017526,0.0017526,0.0017526
23,631.293,1.04102,0.52705,1.13445,0.99566,0.99932,0.995,0.75555,0.98065,0.40768,1.06503,0.0016932,0.0016932,0.0016932
24,658.686,1.00524,0.52713,1.10681,0.99841,0.99946,0.995,0.76013,0.95495,0.43319,1.05687,0.0016338,0.0016338,0.0016338
25,686.057,1.01698,0.53315,1.11984,0.99629,0.99989,0.995,0.7528,0.93592,0.41406,1.05415,0.0015744,0.0015744,0.0015744
26,713.452,1.0423,0.52035,1.1192,0.99863,1,0.995,0.75916,0.95221,0.38832,1.03989,0.001515,0.001515,0.001515
27,740.819,0.99908,0.50488,1.10541,0.99934,0.99934,0.995,0.7736,0.93556,0.38439,1.03463,0.0014556,0.0014556,0.0014556
28,768.333,0.99071,0.49224,1.10306,0.9983,1,0.995,0.77896,0.91768,0.3931,1.03862,0.0013962,0.0013962,0.0013962
29,795.814,0.99642,0.48464,1.09789,0.99856,1,0.995,0.77741,0.93012,0.37845,1.03169,0.0013368,0.0013368,0.0013368
30,823.211,0.97305,0.48277,1.08655,0.9957,0.99939,0.995,0.7732,0.92835,0.37201,1.04632,0.0012774,0.0012774,0.0012774
31,850.587,1.0149,0.49228,1.10447,0.99884,0.99231,0.99485,0.75675,0.98411,0.39225,1.05468,0.001218,0.001218,0.001218
32,878.004,0.99414,0.48644,1.10868,0.99623,0.99944,0.995,0.76693,0.97103,0.39033,1.0508,0.0011586,0.0011586,0.0011586
33,905.382,1.01372,0.49101,1.10008,0.9958,0.99938,0.995,0.78316,0.90313,0.35183,1.02791,0.0010992,0.0010992,0.0010992
34,932.932,0.9982,0.47852,1.10663,0.99911,0.99231,0.99478,0.77081,0.91107,0.36984,1.02765,0.0010398,0.0010398,0.0010398
35,960.326,0.96472,0.46458,1.08654,0.98904,0.99924,0.99492,0.77595,0.94017,0.37249,1.0379,0.0009804,0.0009804,0.0009804
36,987.726,0.97174,0.4614,1.08628,0.99763,0.99921,0.995,0.78322,0.91009,0.369,1.02276,0.000921,0.000921,0.000921
37,1015.23,0.92407,0.44873,1.06495,0.99764,0.99952,0.995,0.77696,0.92797,0.36846,1.03802,0.0008616,0.0008616,0.0008616
38,1042.63,0.9738,0.46436,1.0928,0.99812,1,0.995,0.78701,0.90799,0.35376,1.02084,0.0008022,0.0008022,0.0008022
39,1070.12,0.96829,0.44961,1.0849,0.99704,0.99954,0.995,0.77759,0.92157,0.34902,1.0241,0.0007428,0.0007428,0.0007428
40,1097.5,0.94461,0.44158,1.08146,0.99527,0.99949,0.995,0.76843,0.97662,0.35666,1.04076,0.0006834,0.0006834,0.0006834
41,1125.82,0.91363,0.39389,1.05913,0.99888,0.99231,0.99433,0.76252,0.93993,0.35016,1.03194,0.000624,0.000624,0.000624
42,1153.2,0.89163,0.37236,1.05245,0.996,0.9994,0.995,0.78205,0.88489,0.3378,1.0185,0.0005646,0.0005646,0.0005646
43,1180.48,0.89771,0.37066,1.05083,0.99759,0.99958,0.995,0.77761,0.89368,0.34924,1.02373,0.0005052,0.0005052,0.0005052
44,1207.76,0.88845,0.36356,1.05127,0.99792,0.99972,0.995,0.78845,0.90088,0.33709,1.01658,0.0004458,0.0004458,0.0004458
45,1235.16,0.87841,0.35567,1.03297,0.99629,0.99942,0.995,0.7979,0.86181,0.3326,1.0112,0.0003864,0.0003864,0.0003864
46,1262.58,0.86839,0.35252,1.03785,0.99634,0.99948,0.995,0.78782,0.88198,0.34171,1.01404,0.000327,0.000327,0.000327
47,1289.83,0.86207,0.35409,1.04363,0.99718,0.99952,0.995,0.79077,0.89397,0.33429,1.01311,0.0002676,0.0002676,0.0002676
48,1317.12,0.86843,0.34888,1.03376,0.99764,0.99971,0.995,0.80228,0.86286,0.32153,0.99863,0.0002082,0.0002082,0.0002082
49,1344.53,0.85368,0.34231,1.03709,0.99833,1,0.995,0.80069,0.87158,0.32481,1.00285,0.0001488,0.0001488,0.0001488
50,1371.83,0.85712,0.33475,1.03648,0.9983,1,0.995,0.80311,0.87742,0.32246,0.99889,8.94e-05,8.94e-05,8.94e-05
